section_number,title,division,word_count,headline,prediction_short,fraction_ai,fraction_ai_assisted,fraction_human,total_segments,num_ai_segments,num_ai_assisted_segments,num_human_segments,reliability
252,"INFRASTRUCTURE TO SUPPORT RESEARCH, DEVELOPMENT, TEST, AND EVALUATION MISSIONS.","RESEARCH, DEVELOPMENT, TEST, AND EVALUATION",767,Fully Human Written,Human,0.0000,0.0000,1.0000,3,0,0,3,medium
254,STRATEGY AND IMPLEMENTATION PLAN FOR FIFTH GENERATION INFORMATION AND COMMUNICATIONS TECHNOLOGIES.,"RESEARCH, DEVELOPMENT, TEST, AND EVALUATION",566,Fully Human Written,Human,0.0000,0.0000,1.0000,2,0,0,2,low
255,DEPARTMENT-WIDE SOFTWARE SCIENCE AND TECHNOLOGY STRATEGY.,"RESEARCH, DEVELOPMENT, TEST, AND EVALUATION",646,Fully Human Written,Human,0.0000,0.0000,1.0000,3,0,0,3,medium
257,CYBER SCIENCE AND TECHNOLOGY ACTIVITIES ROADMAP AND REPORTS.,"RESEARCH, DEVELOPMENT, TEST, AND EVALUATION",572,Fully Human Written,Human,0.0000,0.0000,1.0000,2,0,0,2,low
259,COMMERCIAL EDGE COMPUTING TECHNOLOGIES AND BEST PRACTICES FOR DEPARTMENT OF DEFENSE WARFIGHTING SYSTEMS.,"RESEARCH, DEVELOPMENT, TEST, AND EVALUATION",225,,Human,0.0000,0.0000,1.0000,1,0,0,1,low
261,QUARTERLY UPDATES ON THE OPTIONALLY MANNED FIGHTING VEHICLE PROGRAM.,"RESEARCH, DEVELOPMENT, TEST, AND EVALUATION",243,,Human,0.0000,0.0000,1.0000,1,0,0,1,low
264,INDEPENDENT STUDY ON OPTIMIZING RESOURCES ALLOCATED TO COMBATING TERRORISM TECHNICAL SUPPORT OFFICE.,"RESEARCH, DEVELOPMENT, TEST, AND EVALUATION",351,,Human,0.0000,0.0000,1.0000,1,0,0,1,low
260,BIANNUAL REPORT ON THE JOINT ARTIFICIAL INTELLIGENCE CENTER.,"RESEARCH, DEVELOPMENT, TEST, AND EVALUATION",434,Fully Human Written,Human,0.0000,0.0000,1.0000,2,0,0,2,low
262,NATIONAL STUDY ON DEFENSE RESEARCH AT HISTORICALLY BLACK COLLEGES AND UNIVERSITIES AND OTHER MINORITY INSTITUTIONS.,"RESEARCH, DEVELOPMENT, TEST, AND EVALUATION",1277,Fully Human Written,Human,0.0000,0.0000,1.0000,4,0,0,4,medium
263,STUDY ON NATIONAL SECURITY EMERGING BIOTECHNOLOGIES FOR THE DEPARTMENT OF DEFENSE.,"RESEARCH, DEVELOPMENT, TEST, AND EVALUATION",593,Fully Human Written,Human,0.0000,0.0000,1.0000,2,0,0,2,low
265,INDEPENDENT ASSESSMENT OF ELECTRONIC WARFARE PLANS AND PROGRAMS.,"RESEARCH, DEVELOPMENT, TEST, AND EVALUATION",478,Fully Human Written,Human,0.0000,0.0000,1.0000,2,0,0,2,low
2733a,10 USC 2733a .  Medical malpractice claims by members of the uniformed services,HEALTH CARE PROVISIONS,1169,Fully Human Written,Human,0.0000,0.0000,1.0000,4,0,0,4,medium
27,REGIONAL INNOVATION PROGRAM.,REPORTS AND OTHER MATTERS,1555,Fully Human Written,Human,0.0000,0.0000,1.0000,5,0,0,5,medium
2801,MILITARY INSTALLATION RESILIENCE PLANS AND PROJECTS.,MILITARY CONSTRUCTION GENERAL PROVISIONS,830,Fully Human Written,Human,0.0000,0.0000,1.0000,3,0,0,3,medium
2804,"AMENDMENT OF UNIFIED FACILITIES CRITERIA TO PROMOTE MILITARY INSTALLATION RESILIENCE, ENERGY RESILIENCE, ENERGY AND CLIMATE RESILIENCY, AND CYBER RESILIENCE.",MILITARY CONSTRUCTION GENERAL PROVISIONS,849,Fully Human Written,Human,0.0000,0.0000,1.0000,3,0,0,3,medium
2805,MODIFICATION TO DEPARTMENT OF DEFENSE FORM 1391 REGARDING CONSIDERATION OF POTENTIAL LONG-TERM ADVERSE ENVIRONMENTAL EFFECTS.,MILITARY CONSTRUCTION GENERAL PROVISIONS,313,,Human,0.0000,0.0000,1.0000,1,0,0,1,low
2815,10 USC 2815 .  Military installation resilience projects,MILITARY CONSTRUCTION GENERAL PROVISIONS,270,,Human,0.0000,0.0000,1.0000,1,0,0,1,low
2821,IMPROVED ENERGY SECURITY FOR MAIN OPERATING BASES IN EUROPE.,MILITARY CONSTRUCTION GENERAL PROVISIONS,374,Fully Human Written,Human,0.0000,0.0000,1.0000,2,0,0,2,low
2831,"LAND CONVEYANCE, HILL AIR FORCE BASE, OGDEN, UTAH.",MILITARY CONSTRUCTION GENERAL PROVISIONS,780,Fully Human Written,Human,0.0000,0.0000,1.0000,3,0,0,3,medium
2832,"RELEASE OF INTERESTS RETAINED IN CAMP JOSEPH T. ROBINSON, ARKANSAS, FOR USE OF SUCH LAND AS A VETERANS CEMETERY.",MILITARY CONSTRUCTION GENERAL PROVISIONS,715,Fully Human Written,Human,0.0000,0.0000,1.0000,2,0,0,2,low
2833,"MODIFICATION OF AUTHORIZED USES OF CERTAIN PROPERTY CONVEYED BY THE UNITED STATES IN LOS ANGELES, CALIFORNIA.",MILITARY CONSTRUCTION GENERAL PROVISIONS,407,Fully Human Written,Human,0.0000,0.0000,1.0000,2,0,0,2,low
2834,"TRANSFER OF ADMINISTRATIVE JURISDICTION OVER CERTAIN PARCELS OF FEDERAL LAND IN ARLINGTON, VIRGINIA.",MILITARY CONSTRUCTION GENERAL PROVISIONS,616,Fully Human Written,Human,0.0000,0.0000,1.0000,2,0,0,2,low
2841,PUBLIC NOTICE REGARDING UPCOMING PERIODS OF SECRETARY OF THE NAVY MANAGEMENT OF SHARED USE AREA OF THE JOHNSON VALLEY OFF-HIGHWAY VEHICLE RECREATION AREA.,MILITARY CONSTRUCTION GENERAL PROVISIONS,239,Fully Human Written,Human,0.0000,0.0000,1.0000,1,0,0,1,low
2851,WHITE SANDS MISSILE RANGE LAND ENHANCEMENTS.,MILITARY CONSTRUCTION GENERAL PROVISIONS,1733,Fully Human Written,Human,0.0000,0.0000,1.0000,6,0,0,6,high
2863,TEMPORARY AUTHORITY FOR ACCEPTANCE AND USE OF CONTRIBUTIONS FOR CERTAIN DESIGN AND CONSTRUCTION PROJECTS MUTUALLY BENEFICIAL TO THE DEPARTMENT OF DEFENSE AND THE REPUBLIC OF KOREA.,MILITARY CONSTRUCTION GENERAL PROVISIONS,592,Fully Human Written,Human,0.0000,0.0000,1.0000,2,0,0,2,low
2864,BLACK START EXERCISES AT MILITARY INSTALLATIONS.,MILITARY CONSTRUCTION GENERAL PROVISIONS,263,,Human,0.0000,0.0000,1.0000,1,0,0,1,low
2865,PILOT PROGRAM TO EXTEND SERVICE LIFE OF ROADS AND RUNWAYS UNDER THE JURISDICTION OF THE SECRETARY OF DEFENSE.,MILITARY CONSTRUCTION GENERAL PROVISIONS,355,,Human,0.0000,0.0000,1.0000,1,0,0,1,low
2868,SANTA YNEZ BAND OF CHUMASH INDIANS LAND AFFIRMATION.,MILITARY CONSTRUCTION GENERAL PROVISIONS,1074,Fully Human Written,Human,0.0000,0.0000,1.0000,4,0,0,4,medium
2869,LANDS TO BE TAKEN INTO TRUST AS PART OF THE RESERVATION OF THE LYTTON RANCHERIA.,MILITARY CONSTRUCTION GENERAL PROVISIONS,1143,Fully Human Written,Human,0.0000,0.0000,1.0000,4,0,0,4,medium
2870,LITTLE SHELL TRIBE OF CHIPPEWA INDIANS OF MONTANA.,MILITARY CONSTRUCTION GENERAL PROVISIONS,1044,Fully Human Written,Human,0.0000,0.0000,1.0000,4,0,0,4,medium
2890,10 USC 2890 .  Rights and responsibilities of tenants of housing units,MILITARY HOUSING PRIVATIZATION REFORM,1271,Fully Human Written,Human,0.0000,0.0000,1.0000,4,0,0,4,medium
2891,10 USC 2891 .  Requirements relating to contracts for provision of housing units,MILITARY HOUSING PRIVATIZATION REFORM,728,Fully Human Written,Human,0.0000,0.0000,1.0000,3,0,0,3,medium
2891a,10 USC 2891a .  Requirements relating to management of housing units,MILITARY HOUSING PRIVATIZATION REFORM,1332,Fully Human Written,Human,0.0000,0.0000,1.0000,4,0,0,4,medium
2891c,10 USC 2891c .  Financial transparency,MILITARY HOUSING PRIVATIZATION REFORM,425,Fully Human Written,Human,0.0000,0.0000,1.0000,2,0,0,2,low
2894,10 USC 2894 .  Landlord-tenant dispute resolution process and treatment of certain payments during process,MILITARY HOUSING PRIVATIZATION REFORM,1157,Fully Human Written,Human,0.0000,0.0000,1.0000,4,0,0,4,medium
2911,AUTHORIZATION OF EMERGENCY NAVY CONSTRUCTION AND LAND ACQUISITION PROJECTS.,AUTHORIZATION OF OVERSEAS CONTINGENCY OPERATIONS MILITARY CONSTRUCTION AND EMERGENCY MILITARY CONSTRUCTION,268,,Human,0.0000,0.0000,1.0000,1,0,0,1,low
2912,AUTHORIZATION OF EMERGENCY AIR FORCE CONSTRUCTION AND LAND ACQUISITION PROJECTS.,AUTHORIZATION OF OVERSEAS CONTINGENCY OPERATIONS MILITARY CONSTRUCTION AND EMERGENCY MILITARY CONSTRUCTION,269,,Human,0.0000,0.0000,1.0000,1,0,0,1,low
2913,AUTHORIZATION OF EMERGENCY ARMY NATIONAL GUARD CONSTRUCTION AND LAND ACQUISITION PROJECTS.,AUTHORIZATION OF OVERSEAS CONTINGENCY OPERATIONS MILITARY CONSTRUCTION AND EMERGENCY MILITARY CONSTRUCTION,251,,Human,0.0000,0.0000,1.0000,1,0,0,1,low
2914,AUTHORIZATION OF EMERGENCY DEFENSE AGENCIES CONSTRUCTION AND LAND ACQUISITION PROJECTS.,AUTHORIZATION OF OVERSEAS CONTINGENCY OPERATIONS MILITARY CONSTRUCTION AND EMERGENCY MILITARY CONSTRUCTION,246,,Human,0.0000,0.0000,1.0000,0,0,0,0,low
3001,DEFINITIONS.,MILITARY HOUSING PRIVATIZATION REFORM,614,Fully Human Written,Human,0.0000,0.0000,1.0000,2,0,0,2,low
3011,IMPROVED ACCOUNTABILITY AND OVERSIGHT OF PRIVATIZED MILITARY HOUSING AND PROTECTIONS AND RESPONSIBILITIES FOR TENANTS OF PRIVATIZED MILITARY HOUSING.,MILITARY HOUSING PRIVATIZATION REFORM,1593,Fully Human Written,Human,0.0000,0.0000,1.0000,5,0,0,5,medium
3012,DESIGNATION OF CHIEF HOUSING OFFICER FOR PRIVATIZED MILITARY HOUSING.,MILITARY HOUSING PRIVATIZATION REFORM,333,Fully Human Written,Human,0.0000,0.0000,1.0000,1,0,0,1,low
3013,ADDITIONAL REQUIREMENTS RELATING TO CONTRACTS FOR PRIVATIZED MILITARY HOUSING.,MILITARY HOUSING PRIVATIZATION REFORM,1049,Fully Human Written,Human,0.0000,0.0000,1.0000,4,0,0,4,medium
3014,ADDITIONAL REQUIREMENTS RELATING TO MANAGEMENT OF PRIVATIZED MILITARY HOUSING.,MILITARY HOUSING PRIVATIZATION REFORM,1774,Fully Human Written,Human,0.0000,0.0000,1.0000,6,0,0,6,high
3016,ADDITIONAL IMPROVEMENTS FOR MANAGEMENT OF PRIVATIZED MILITARY HOUSING.,MILITARY HOUSING PRIVATIZATION REFORM,1160,Fully Human Written,Human,0.0000,0.0000,1.0000,4,0,0,4,medium
3022,DISPUTE RESOLUTION PROCESS FOR LANDLORD-TENANT DISPUTES REGARDING PRIVATIZED MILITARY HOUSING AND REQUESTS TO WITHHOLD PAYMENTS DURING DISPUTE RESOLUTION PROCESS.,MILITARY HOUSING PRIVATIZATION REFORM,1468,Fully Human Written,Human,0.0000,0.0000,1.0000,5,0,0,5,medium
3036,MODIFICATION OF AUTHORITY TO MAKE PAYMENTS TO LESSORS OF PRIVATIZED MILITARY HOUSING.,MILITARY HOUSING PRIVATIZATION REFORM,711,Fully Human Written,Human,0.0000,0.0000,1.0000,3,0,0,3,medium
3041,REPORT ON CIVILIAN PERSONNEL SHORTAGES FOR APPROPRIATE OVERSIGHT OF MANAGEMENT OF MILITARY HOUSING CONSTRUCTED OR ACQUIRED USING ALTERNATIVE AUTHORITY FOR ACQUISITION AND IMPROVEMENT OF MILITARY HOUSING.,MILITARY HOUSING PRIVATIZATION REFORM,321,Fully Human Written,Human,0.0000,0.0000,1.0000,1,0,0,1,low
3051,UNIFORM CODE OF BASIC STANDARDS FOR PRIVATIZED MILITARY HOUSING AND PLAN TO CONDUCT INSPECTIONS AND ASSESSMENTS.,MILITARY HOUSING PRIVATIZATION REFORM,315,,Human,0.0000,0.0000,1.0000,1,0,0,1,low
3052,TOOL FOR ASSESSMENT OF HAZARDS IN DEPARTMENT OF DEFENSE HOUSING.,MILITARY HOUSING PRIVATIZATION REFORM,341,,Human,0.0000,0.0000,1.0000,1,0,0,1,low
3053,PROCESS TO IDENTIFY AND ADDRESS ENVIRONMENTAL HEALTH HAZARDS IN DEPARTMENT OF DEFENSE HOUSING.,MILITARY HOUSING PRIVATIZATION REFORM,287,,Human,0.0000,0.0000,1.0000,1,0,0,1,low
3054,DEPARTMENT OF DEFENSE POLICY ON LEAD-BASED PAINT TESTING ON MILITARY INSTALLATIONS.,MILITARY HOUSING PRIVATIZATION REFORM,290,,Human,0.0000,0.0000,1.0000,1,0,0,1,low
3056,"REQUIREMENTS RELATING TO MOVE-IN, MOVE-OUT, AND MAINTENANCE OF PRIVATIZED MILITARY HOUSING.",MILITARY HOUSING PRIVATIZATION REFORM,280,,Human,0.0000,0.0000,1.0000,1,0,0,1,low
3057,"STANDARDIZED DOCUMENTATION, TEMPLATES, AND FORMS FOR PRIVATIZED MILITARY HOUSING.",MILITARY HOUSING PRIVATIZATION REFORM,254,,Human,0.0000,0.0000,1.0000,0,0,0,0,low
3061,RADON TESTING OF PRIVATIZED MILITARY HOUSING.,MILITARY HOUSING PRIVATIZATION REFORM,247,Fully Human Written,Human,0.0000,0.0000,1.0000,1,0,0,1,low
3122,NATIONAL LABORATORY JOBS ACCESS PROGRAM.,DEPARTMENT OF ENERGY NATIONAL SECURITY PROGRAMS,2052,Fully Human Written,Human,0.0000,0.0000,1.0000,7,0,0,7,high
3134,IMPROVEMENTS TO ENERGY EMPLOYEES OCCUPATIONAL ILLNESS COMPENSATION PROGRAM ACT OF 2000.,DEPARTMENT OF ENERGY NATIONAL SECURITY PROGRAMS,407,Fully Human Written,Human,0.0000,0.0000,1.0000,2,0,0,2,low
3135,REPLACEMENT OF W78 WARHEAD.,DEPARTMENT OF ENERGY NATIONAL SECURITY PROGRAMS,235,,Human,0.0000,0.0000,1.0000,1,0,0,1,low
3136,"INDEPENDENT REVIEW OF CAPABILITIES FOR DETECTION, VERIFICATION, AND MONITORING OF NUCLEAR WEAPONS AND FISSILE MATERIAL.",DEPARTMENT OF ENERGY NATIONAL SECURITY PROGRAMS,340,,Human,0.0000,0.0000,1.0000,1,0,0,1,low
3137,ASSESSMENT OF HIGH ENERGY DENSITY PHYSICS.,DEPARTMENT OF ENERGY NATIONAL SECURITY PROGRAMS,268,,Human,0.0000,0.0000,1.0000,1,0,0,1,low
319,ENERGY RESILIENCE PROGRAMS AND ACTIVITIES.,OPERATION AND MAINTENANCE,472,Fully Human Written,Human,0.0000,0.0000,1.0000,2,0,0,2,low
3202,IMPROVEMENTS TO DEFENSE NUCLEAR FACILITIES SAFETY BOARD.,DEFENSE NUCLEAR FACILITIES SAFETY BOARD,995,Fully Human Written,Human,0.0000,0.0000,1.0000,4,0,0,4,medium
3203,MEMBERSHIP OF DEFENSE NUCLEAR FACILITIES SAFETY BOARD.,DEFENSE NUCLEAR FACILITIES SAFETY BOARD,500,Fully Human Written,Human,0.0000,0.0000,1.0000,2,0,0,2,low
320,14 USC 320 .  Coast Guard Junior Reserve Officers’ Training Corps,MILITARY PERSONNEL POLICY,241,,Human,0.0000,0.0000,1.0000,1,0,0,1,low
520B,REPORT AND BRIEFING ON THE SENIOR RESERVE OFFICERS’ TRAINING CORPS.,MILITARY PERSONNEL POLICY,350,,Human,0.0000,0.0000,1.0000,1,0,0,1,low
322,REPLACEMENT OF FLUORINATED AQUEOUS FILM-FORMING FOAM WITH FLUORINE-FREE FIRE-FIGHTING AGENT.,OPERATION AND MAINTENANCE,854,Fully Human Written,Human,0.0000,0.0000,1.0000,3,0,0,3,medium
325,REAL-TIME SOUND-MONITORING AT NAVY INSTALLATIONS WHERE TACTICAL FIGHTER AIRCRAFT OPERATE.,OPERATION AND MAINTENANCE,349,,Human,0.0000,0.0000,1.0000,1,0,0,1,low
326,DEVELOPMENT OF EXTREME WEATHER VULNERABILITY AND RISK ASSESSMENT TOOL.,OPERATION AND MAINTENANCE,377,,Human,0.0000,0.0000,1.0000,1,0,0,1,low
330,DISPOSAL OF MATERIALS CONTAINING PER- AND POLYFLUOROALKYL SUBSTANCES OR AQUEOUS FILM-FORMING FOAM.,OPERATION AND MAINTENANCE,272,,Human,0.0000,0.0000,1.0000,1,0,0,1,low
338,REPORT ON EFFORTS TO REDUCE HIGH ENERGY INTENSITY AT MILITARY INSTALLATIONS.,OPERATION AND MAINTENANCE,366,,Human,0.0000,0.0000,1.0000,1,0,0,1,low
332,COOPERATIVE AGREEMENTS WITH STATES TO ADDRESS CONTAMINATION BY PERFLUOROALKYL AND POLYFLUOROALKYL SUBSTANCES.,OPERATION AND MAINTENANCE,615,Fully Human Written,Human,0.0000,0.0000,1.0000,3,0,0,3,medium
337,PILOT PROGRAM FOR AVAILABILITY OF WORKING-CAPITAL FUNDS FOR INCREASED COMBAT CAPABILITY THROUGH ENERGY OPTIMIZATION.,OPERATION AND MAINTENANCE,395,Fully Human Written,Human,0.0000,0.0000,1.0000,2,0,0,2,low
343,PROVISION OF WATER UNCONTAMINATED WITH PERFLUOROOCTANOIC ACID (PFOA) AND PERFLUOROOCTANE SULFONATE (PFOS) FOR AGRICULTURAL PURPOSES.,OPERATION AND MAINTENANCE,297,,Human,0.0000,0.0000,1.0000,1,0,0,1,low
344,ACQUISITION OF REAL PROPERTY BY AIR FORCE.,OPERATION AND MAINTENANCE,295,,Human,0.0000,0.0000,1.0000,1,0,0,1,low
34,MANUFACTURING USA.,REPORTS AND OTHER MATTERS,4716,Fully Human Written,Human,0.0000,0.0000,1.0000,15,0,0,15,high
3501,AUTHORIZATION OF THE MARITIME ADMINISTRATION.,MARITIME MATTERS,475,Fully Human Written,Human,0.0000,0.0000,1.0000,2,0,0,2,low
3506,IMPROVEMENTS TO THE MARITIME GUARANTEED LOAN PROGRAM.,MARITIME MATTERS,1843,Fully Human Written,Human,0.0000,0.0000,1.0000,6,0,0,6,high
3509,SALVAGE RECOVERIES FOR SUBROGATED OWNERSHIP OF VESSELS AND CARGOES.,MARITIME MATTERS,340,,Human,0.0000,0.0000,1.0000,2,0,0,2,low
3513,INDEPENDENT STUDY ON THE UNITED STATES MERCHANT MARINE ACADEMY.,MARITIME MATTERS,253,,Human,0.0000,0.0000,1.0000,0,0,0,0,low
3515,ASSESSMENT AND REPORT ON STRATEGIC SEAPORTS.,MARITIME MATTERS,300,,Human,0.0000,0.0000,1.0000,1,0,0,1,low
3518,REPORT ON VESSELS FOR EMERGING OFFSHORE ENERGY INFRASTRUCTURE.,MARITIME MATTERS,251,,Human,0.0000,0.0000,1.0000,1,0,0,1,low
57111,SALVAGE RECOVERIES FOR SUBROGATED OWNERSHIP OF VESSELS AND CARGOES.,MARITIME MATTERS,253,,Human,0.0000,0.0000,1.0000,0,0,0,0,low
3511,MILITARY TO MARINER.,MARITIME MATTERS,768,Fully Human Written,Human,0.0000,0.0000,1.0000,3,0,0,3,medium
3514,"PORT OPERATIONS, RESEARCH, AND TECHNOLOGY.",MARITIME MATTERS,1987,Fully Human Written,Human,0.0000,0.0000,1.0000,7,0,0,7,high
3519,REPORT ON UNITED STATES FLAGGED FUEL TANKER VESSEL CAPACITY.,MARITIME MATTERS,415,Fully Human Written,Human,0.0000,0.0000,1.0000,2,0,0,2,low
351,MATERIEL READINESS METRICS AND OBJECTIVES.,OPERATION AND MAINTENANCE,453,Fully Human Written,Human,0.0000,0.0000,1.0000,2,0,0,2,low
3521,ESTABLISHMENT OF CABLE SECURITY FLEET.,MARITIME MATTERS,4455,Fully Human Written,Human,0.0000,0.0000,1.0000,14,0,0,14,high
3532,DEFINITIONS.,MARITIME MATTERS,966,Fully Human Written,Human,0.0000,0.0000,1.0000,3,0,0,3,medium
3534,STATEMENT OF POLICY.,MARITIME MATTERS,458,Fully Human Written,Human,0.0000,0.0000,1.0000,2,0,0,2,low
3543,ASSISTANCE BY FEDERAL AGENCIES TO IMPROVE LAW ENFORCEMENT WITHIN PRIORITY REGIONS AND PRIORITY FLAG STATES.,MARITIME MATTERS,714,Fully Human Written,Human,0.0000,0.0000,1.0000,2,0,0,2,low
3544,EXPANSION OF EXISTING MECHANISMS TO COMBAT IUU FISHING.,MARITIME MATTERS,274,,Human,0.0000,0.0000,1.0000,1,0,0,1,low
3552,STRATEGIC PLAN.,MARITIME MATTERS,280,,Human,0.0000,0.0000,1.0000,1,0,0,1,low
3554,GULF OF MEXICO IUU FISHING SUBWORKING GROUP.,MARITIME MATTERS,356,,Human,0.0000,0.0000,1.0000,1,0,0,1,low
3563,HUMAN TRAFFICKING IN THE SEAFOOD SUPPLY CHAIN REPORT.,MARITIME MATTERS,315,,Human,0.0000,0.0000,1.0000,1,0,0,1,low
3551,INTERAGENCY WORKING GROUP ON IUU FISHING.,MARITIME MATTERS,618,Fully Human Written,Human,0.0000,0.0000,1.0000,3,0,0,3,medium
3553,REPORTS.,MARITIME MATTERS,519,Fully Human Written,Human,0.0000,0.0000,1.0000,2,0,0,2,low
355,F–35 JOINT STRIKE FIGHTER SUSTAINMENT.,OPERATION AND MAINTENANCE,300,,Human,0.0000,0.0000,1.0000,1,0,0,1,low
357,PILOT PROGRAM TO TRAIN SKILLED TECHNICIANS IN CRITICAL SHIPBUILDING SKILLS.,OPERATION AND MAINTENANCE,235,,Human,0.0000,0.0000,1.0000,1,0,0,1,low
358,REQUIREMENT FOR MILITARY DEPARTMENT INTER-SERVICE DEPOT MAINTENANCE.,OPERATION AND MAINTENANCE,293,,Human,0.0000,0.0000,1.0000,1,0,0,1,low
359,STRATEGY TO IMPROVE INFRASTRUCTURE OF CERTAIN DEPOTS OF THE DEPARTMENT OF DEFENSE.,OPERATION AND MAINTENANCE,715,Fully Human Written,Human,0.0000,0.0000,1.0000,3,0,0,3,medium
361,READINESS REPORTING.,OPERATION AND MAINTENANCE,874,Fully Human Written,Human,0.0000,0.0000,1.0000,3,0,0,3,medium
375,DEFENSE PERSONAL PROPERTY PROGRAM.,OPERATION AND MAINTENANCE,523,Fully Human Written,Human,0.0000,0.0000,1.0000,2,0,0,2,low
4102,PROCUREMENT FOR OVERSEAS CONTINGENCY OPERATIONS.,PROCUREMENT,1725,Fully Human Written,Human,0.0000,0.0000,1.0000,14,0,0,14,high
411,END STRENGTHS FOR SELECTED RESERVE.,MILITARY PERSONNEL AUTHORIZATIONS,252,Fully Human Written,Human,0.0000,0.0000,1.0000,1,0,0,1,low
413,END STRENGTHS FOR MILITARY TECHNICIANS (DUAL STATUS).,MILITARY PERSONNEL AUTHORIZATIONS,628,Fully Human Written,Human,0.0000,0.0000,1.0000,2,0,0,2,low
4202,"RESEARCH, DEVELOPMENT, TEST, AND EVALUATION FOR OVERSEAS CONTINGENCY OPERATIONS.","RESEARCH, DEVELOPMENT, TEST, AND EVALUATION",521,Fully Human Written,Human,0.0000,0.0000,1.0000,4,0,0,4,medium
4302,OPERATION AND MAINTENANCE FOR OVERSEAS CONTINGENCY OPERATIONS.,OPERATION AND MAINTENANCE,1562,Fully Human Written,Human,0.0000,0.0000,1.0000,13,0,0,13,high
4501,OTHER AUTHORIZATIONS.,OTHER AUTHORIZATIONS,377,Fully Human Written,Human,0.0000,0.0000,1.0000,3,0,0,3,medium
4602,MILITARY CONSTRUCTION FOR OVERSEAS CONTINGENCY OPERATIONS.,MILITARY CONSTRUCTION,354,Fully Human Written,Human,0.0000,0.0000,1.0000,3,0,0,3,medium
4603,MILITARY CONSTRUCTION FOR EMERGENCY REQUIREMENTS.,MILITARY CONSTRUCTION,758,Fully Human Written,Human,0.0000,0.0000,1.0000,4,0,0,4,medium
4701,DEPARTMENT OF ENERGY NATIONAL SECURITY PROGRAMS.,DEPARTMENT OF ENERGY NATIONAL SECURITY PROGRAMS,1537,Fully Human Written,Human,0.0000,0.0000,1.0000,13,0,0,13,high
4714,41 USC 4714 .  Prohibition on criminal history inquiries by contractors prior to conditional offer,CIVILIAN PERSONNEL MATTERS,729,Fully Human Written,Human,0.0000,0.0000,1.0000,3,0,0,3,medium
501,MAKER OF ORIGINAL APPOINTMENTS IN A REGULAR OR RESERVE COMPONENT OF COMMISSIONED OFFICERS PREVIOUSLY SUBJECT TO ORIGINAL APPOINTMENT IN OTHER TYPE OF COMPONENT.,MILITARY PERSONNEL POLICY,370,,Human,0.0000,0.0000,1.0000,1,0,0,1,low
510A,AVAILABILITY ON THE INTERNET OF CERTAIN INFORMATION ABOUT OFFICERS SERVING IN GENERAL OR FLAG OFFICER GRADES.,MILITARY PERSONNEL POLICY,345,,Human,0.0000,0.0000,1.0000,1,0,0,1,low
512,BRIEFINGS AND NOTIFICATIONS ON COUNTERINTELLIGENCE ACTIVITIES OF THE FEDERAL BUREAU OF INVESTIGATION.,INTELLIGENCE COMMUNITY MATTERS,303,Fully Human Written,Human,0.0000,0.0000,1.0000,1,0,0,1,low
520A,"REPORT ON METHODS TO ENHANCE DOMESTIC RESPONSE TO LARGE SCALE, COMPLEX AND CATASTROPHIC DISASTERS.",MILITARY PERSONNEL POLICY,465,Fully Human Written,Human,0.0000,0.0000,1.0000,2,0,0,2,low
523,ESTABLISHMENT OF PROCESS TO REVIEW A REQUEST FOR UPGRADE OF DISCHARGE OR DISMISSAL.,MILITARY PERSONNEL POLICY,769,Fully Human Written,Human,0.0000,0.0000,1.0000,3,0,0,3,medium
527,CORRECTION OF CERTAIN DISCHARGE CHARACTERIZATIONS.,MILITARY PERSONNEL POLICY,393,Fully Human Written,Human,0.0000,0.0000,1.0000,1,0,0,1,low
5304,"REQUIRED COUNTERINTELLIGENCE ASSESSMENTS, BRIEFINGS, NOTIFICATIONS, AND REPORTS.",INTELLIGENCE COMMUNITY MATTERS,1142,Fully Human Written,Human,0.0000,0.0000,1.0000,4,0,0,4,medium
5306,INTELLIGENCE COMMUNITY PUBLIC-PRIVATE TALENT EXCHANGE.,INTELLIGENCE COMMUNITY MATTERS,1470,Fully Human Written,Human,0.0000,0.0000,1.0000,5,0,0,5,medium
5307,ASSESSMENT OF CONTRACTING PRACTICES TO IDENTIFY CERTAIN SECURITY AND COUNTERINTELLIGENCE CONCERNS.,INTELLIGENCE COMMUNITY MATTERS,392,Fully Human Written,Human,0.0000,0.0000,1.0000,2,0,0,2,low
53201,46 USC 53201 .  Definitions,MARITIME MATTERS,639,Fully Human Written,Human,0.0000,0.0000,1.0000,2,0,0,2,low
53202,46 USC 53202 .  Establishment of the Cable Security Fleet,MARITIME MATTERS,1390,Fully Human Written,Human,0.0000,0.0000,1.0000,5,0,0,5,medium
53204,46 USC 53204 .  Effectiveness of operating agreements,MARITIME MATTERS,635,Fully Human Written,Human,0.0000,0.0000,1.0000,2,0,0,2,low
53205,46 USC 53205 .  Obligations and rights under operating agreements,MARITIME MATTERS,362,,Human,0.0000,0.0000,1.0000,2,0,0,2,low
53206,46 USC 53206 . Payments,MARITIME MATTERS,296,,Human,0.0000,0.0000,1.0000,0,0,0,0,low
53207,46 USC 53207 .  National security requirements,MARITIME MATTERS,621,Fully Human Written,Human,0.0000,0.0000,1.0000,2,0,0,2,low
5321,ESTABLISHMENT OF CLIMATE SECURITY ADVISORY COUNCIL.,INTELLIGENCE COMMUNITY MATTERS,1084,Fully Human Written,Human,0.0000,0.0000,1.0000,4,0,0,4,medium
